2,31.85157203,54.61327725,1393.195
3,31.85150187,54.61338082,1392.987
4,31.8514011,54.61348186,1393.162
5,31.85126666,54.61332784,1392.602
6,31.85114223,54.61317281,1392.098
7,31.85101929,54.61301854,1391.874
8,31.85089644,54.61286478,1391.757
9,31.85077328,54.61271087,1391.533
10,31.85065106,54.61255757,1391.211
11,31.85053045,54.6124061,1390.773
12,31.85040544,54.61224944,1390.334
13,31.85028465,54.61209855,1390.055
14,31.8501618,54.61194484,1389.802
15,31.85003736,54.61178828,1389.509
16,31.84991619,54.6116359,1389.102
17,31.84979375,54.61148214,1388.695
18,31.84967153,54.61132859,1388.311
19,31.84954883,54.61117366,1387.997
20,31.84942705,54.61102141,1387.789
21,31.8493487,54.61096508,1387.707
22,31.8492243,54.61112986,1386.977
23,31.84916966,54.61125903,1387.06
24,31.84929032,54.61142425,1387.041
25,31.84941405,54.61158235,1387.179
26,31.84953561,54.61173668,1387.72
27,31.84965841,54.61189054,1388.318
28,31.84978102,54.61204461,1388.955
29,31.8499039,54.61219905,1389.508
30,31.85002671,54.61235343,1390.076
31,31.8501486,54.61250723,1390.566
32,31.85027077,54.61266085,1391.07
33,31.85039298,54.61281462,1391.468
34,31.85051299,54.61296558,1391.809
35,31.85063517,54.6131197,1392.175
36,31.85075791,54.61327467,1392.554
37,31.85088101,54.61342791,1392.78
38,31.85100423,54.61358268,1393.04
39,31.85112513,54.61373561,1393.23
40,31.85117296,54.61384597,1393.391
41,31.85106957,54.61402149,1392.786
42,31.85097776,54.61411163,1392.759
43,31.85084121,54.61395799,1392.111
44,31.85071703,54.61380299,1391.732
45,31.85059466,54.61364914,1391.541
46,31.85047386,54.61349604,1391.068
47,31.85035261,54.61334247,1390.541
48,31.8502293,54.61318696,1390.016
49,31.85010942,54.61303654,1389.728
50,31.84998424,54.61288017,1389.495
51,31.84986328,54.61272842,1389.193
52,31.84974076,54.61257485,1388.881
53,31.84961809,54.61242089,1388.614
54,31.84949453,54.61226617,1388.268
55,31.84937226,54.6121122,1387.894
56,31.84925014,54.6119587,1387.669
57,31.84912707,54.61180494,1387.339
58,31.84900845,54.61165566,1386.971
59,31.84893799,54.61160542,1386.61
60,31.84881356,54.61176991,1385.776
61,31.84875706,54.61189984,1386.03
62,31.84887639,54.61206227,1386.397
63,31.84900167,54.61222352,1386.538
64,31.84912313,54.61237744,1387.029
65,31.84924547,54.61253073,1387.438
66,31.84936571,54.61268245,1388.029
67,31.8494877,54.61283556,1388.53
68,31.84961005,54.61299074,1389.275
69,31.84973462,54.61314772,1389.922
70,31.8498553,54.61329811,1390.306
71,31.84997693,54.61345239,1390.629
72,31.85009952,54.61360625,1390.979
73,31.85022448,54.61376265,1391.328
74,31.85034432,54.61391537,1391.847
75,31.85046684,54.61406864,1392.311
76,31.8505895,54.6142217,1392.59
77,31.85070955,54.6143755,1392.916
78,31.85074972,54.61447419,1393.118
79,31.85064076,54.61464718,1392.792
80,31.85054777,54.61473268,1392.691
81,31.85041277,54.61458038,1391.614
82,31.85028875,54.61442666,1391.147
83,31.85016436,54.61427062,1390.994
84,31.85004431,54.61411984,1390.709
85,31.84992125,54.61396623,1390.408
86,31.84979867,54.61381255,1390.045
87,31.84967634,54.6136589,1389.506
88,31.84955433,54.61350516,1388.94
89,31.84943203,54.61335098,1388.485
90,31.84930955,54.6131964,1388.074
91,31.84918729,54.61304239,1387.815
92,31.84906461,54.61288841,1387.484
93,31.84894204,54.61273484,1387.228
94,31.8488206,54.61258268,1386.875
95,31.84869611,54.61242639,1386.437
96,31.84857888,54.61227936,1386.28
97,31.8485191,54.6122439,1386.158
98,31.84838527,54.61239816,1385.334
99,31.84832481,54.61251891,1385.425
100,31.84844768,54.61268522,1385.324
101,31.84857087,54.61284341,1385.432
102,31.84869052,54.61299523,1386.074
103,31.84881465,54.61315125,1386.87
104,31.84893533,54.61330292,1387.563
105,31.84905762,54.61345727,1388.126
106,31.84917984,54.61361089,1388.747
107,31.84930176,54.61376417,1389.243
