,0
105005,143.48552585099551
105015,137.4827004219409
105013,135.9154761904762
105860,70.88802083333334
105017,65.6576923076923
105006,39.09549768518519
105434,36.51081349206349
105010,33.70390625
105007,30.63139701897019
105009,28.57973251028806
105001,27.84272018970189
105012,23.702002233877234
105002,19.648333333333333
105003,14.983966049382717
